domain,problem,mode,status,wall_time_seconds,last_completed_phase,total_seconds,problem_reading_seconds,pnf_translation_seconds,symmetry_discovery_seconds,resource_detection_seconds,abstraction_seconds,abstract_pddl_writing_seconds,concrete_fd_seconds,abstract_fd_seconds,lama_fd_seconds,concrete_asp_seconds,abstract_asp_seconds,abstract_solving_seconds,guided_concrete_solving_seconds,extended_concrete_solving_seconds,verdict,plan_valid,relaxed_deletes,relaxed_inequalities,decrements,increments,abstract_plan_length,plan_length,abstract_solve_calls,concrete_solve_calls,abstracted_object_count,abstracted_object_type,error_message
thoughtful-sat14-strips,target-typed-23.pddl,abstract,timed out,1800.167776569724,abstract_asp,,0.6173262521624565,0.00886906310915947,,105.62185962125659,0.11375514045357704,0.343963835388422,2.217894233763218,1.7256940640509129,,0.9808578826487064,0.7477729395031929,,,,,,8,0,,,53,,54,,8,colnum,
thoughtful-sat14-strips,target-typed-24.pddl,abstract,timed out,1800.1828142218292,abstract_asp,,0.5879389010369778,0.008701998740434647,,96.10767464712262,0.0945616364479065,0.34363894909620285,2.000191990286112,1.7490207217633724,,0.9001485221087933,0.7681798711419106,,,,,,8,0,,,60,,61,,8,colnum,
thoughtful-sat14-strips,target-typed-25.pddl,abstract,timed out,1800.1630134657025,abstract_asp,,0.5880945734679699,0.008776266127824783,,111.7272765263915,0.09431478381156921,0.34543049335479736,2.2716136388480663,1.6975665614008904,,1.0704018361866474,0.7658075429499149,,,,,,8,0,,,44,,45,,8,colnum,
thoughtful-sat14-strips,target-typed-26.pddl,abstract,timed out,1800.1628722772002,abstract_asp,,0.5995272137224674,0.00882091373205185,,90.43663968890905,0.09466728568077087,0.3438870757818222,2.136144943535328,1.7123481296002865,,0.9040590710937977,0.7366953343153,,,,,,8,0,,,42,,43,,8,colnum,
thoughtful-sat14-strips,target-typed-27.pddl,abstract,timed out,1800.1830959543586,abstract_asp,,0.5905746035277843,0.00886201485991478,,83.2702868282795,0.09417914971709251,0.35447581112384796,2.0315878577530384,1.7805343270301819,,0.9222524762153625,0.7766886651515961,,,,,,8,0,,,51,,52,,8,colnum,
thoughtful-sat14-strips,target-typed-28.pddl,abstract,timed out,1800.172273810953,abstract_asp,,0.5887892246246338,0.00872349739074707,,84.1409511975944,0.09477539360523224,0.3462505005300045,2.11172591522336,1.6885316409170628,,0.9008398652076721,0.72924380376935,,,,,,8,0,,,54,,55,,8,colnum,
tpp,p01.pddl,abstract,success,2.6522994600236416,total,0.841516,0.146255,0.002085,,0.174999,0.005951,0.01139,0.221761,0.183014,,0.008464,0.003832,0.00667,0.02505,,,,6,0,0,4,0,5,1,5,2,level,
tpp,p02.pddl,abstract,success,2.6355076832696795,total,0.845416,0.150735,0.002204,,0.174049,0.006408,0.012,0.186409,0.184501,,0.004359,0.003625,0.006769,0.048136,,,,6,0,0,7,0,8,1,8,2,level,
tpp,p02.pddl,concrete,success,2.2059507220983505,total,0.251967,,,,,,,0.185383,,,0.004136,,,0.046172,,,valid,,,,,,8,,9,,,
tpp,p02.pddl,lama,success,2.146466851234436,total,0.20008,,,,,,,,,0.193381,,,,,,,valid,,,,,,8,,,,,
tpp,p03.pddl,abstract,success,2.7156470641493797,total,0.886022,0.155115,0.00232,,0.181592,0.006494,0.01315,0.193221,0.187665,,0.00685,0.003702,0.005558,0.067832,,,,6,0,0,10,0,11,1,11,2,level,
tpp,p03.pddl,concrete,success,2.226719181984663,total,0.264034,,,,,,,0.183094,,,0.004773,,,0.061172,,,valid,,,,,,11,,12,,,
tpp,p03.pddl,lama,success,2.5819684341549873,total,0.216239,,,,,,,,,0.208183,,,,,,,valid,,,,,,11,,,,,
tpp,p04.pddl,abstract,success,2.7289155833423138,total,0.946554,0.155628,0.002289,,0.177127,0.006948,0.013505,0.21654,0.181247,,0.007819,0.003796,0.005579,0.126758,,,,6,0,0,13,0,14,1,14,2,level,
tpp,p04.pddl,concrete,success,2.3296933509409428,total,0.35678,,,,,,,0.190076,,,0.004782,,,0.143628,,,valid,,,,,,14,,15,,,
tpp,p04.pddl,lama,success,2.1635701432824135,total,0.2052,,,,,,,,,0.199467,,,,,,,valid,,,,,,14,,,,,
tpp,p05.pddl,abstract,success,41.786337707191706,total,39.984846,0.170416,0.00235,,0.18523,0.009827,0.014527,0.233522,0.185676,,0.009057,0.003381,0.00578,39.095084,,,,6,0,0,18,0,19,1,19,2,level,
tpp,p05.pddl,concrete,success,40.91397166252136,total,38.672865,,,,,,,0.193949,,,0.006179,,,38.446567,,,valid,,,,,,19,,20,,,
tpp,p05.pddl,lama,success,2.575883738696575,total,0.228491,,,,,,,,,0.220242,,,,,,,valid,,,,,,19,,,,,
tpp,p06.pddl,abstract,timed out,1800.1208830475807,abstract_solving,,0.18594475835561752,0.002627938985824585,,0.23455942422151566,0.013022489845752716,0.015126310288906097,0.2493736296892166,0.19920999184250832,,0.016498230397701263,0.003833997994661331,0.0072016119956970215,,,,,6,0,0,20,0,,1,21,3,level,
tpp,p06.pddl,concrete,timed out,1800.1169678010046,concrete_asp,,,,,,,,0.2111249379813671,,,0.01372651755809784,,,,,,,,,,,,,,23,,,
tpp,p06.pddl,lama,success,2.2764725647866726,total,0.22952,,,,,,,,,0.221092,,,,,,,valid,,,,,,29,,,,,
tpp,p07.pddl,abstract,timed out,1800.1182309761643,abstract_solving,,0.1841619908809662,0.0025364309549331665,,0.23699502274394035,0.012891646474599838,0.015459615737199783,0.2077852338552475,0.19196239113807678,,0.015575531870126724,0.003793995827436447,0.006594538688659668,,,,,6,0,0,22,0,,1,23,3,level,
tpp,p07.pddl,concrete,timed out,1800.1204036399722,concrete_asp,,,,,,,,0.22931591048836708,,,0.015076026320457458,,,,,,,,,,,,,,24,,,
tpp,p07.pddl,lama,success,2.2718361914157867,total,0.233172,,,,,,,,,0.2251,,,,,,,valid,,,,,,46,,,,,
tpp,p08.pddl,abstract,timed out,1800.1169108524919,abstract_solving,,0.18856584653258324,0.002581443637609482,,0.26846713945269585,0.01391414925456047,0.016038067638874054,0.2537769414484501,0.1922810971736908,,0.01969413459300995,0.003430500626564026,0.005718246102333069,,,,,6,0,0,22,0,,1,23,3,level,
tpp,p08.pddl,concrete,timed out,1800.1173939071596,concrete_asp,,,,,,,,0.21516327187418938,,,0.017116200178861618,,,,,,,,,,,,,,24,,,
tpp,p08.pddl,lama,success,2.2946347892284393,total,0.230448,,,,,,,,,0.222837,,,,,,,valid,,,,,,56,,,,,
tpp,p09.pddl,abstract,timed out,1800.0386097244918,abstract_solving,,0.21892553195357323,0.0027873851358890533,,0.3282506391406059,0.019644834101200104,0.024322297424077988,0.24572136253118515,0.21109681576490402,,0.027893364429473877,0.00448739156126976,0.00722305104136467,,,,,6,0,0,21,0,,1,22,3,level,
tpp,p09.pddl,concrete,timed out,1800.117689177394,concrete_asp,,,,,,,,0.22786946594715118,,,0.026253722608089447,,,,,,,,,,,,,,23,,,
tpp,p09.pddl,lama,success,2.3381814919412136,total,0.255902,,,,,,,,,0.24988,,,,,,,valid,,,,,,58,,,,,
tpp,p10.pddl,abstract,timed out,1800.0259415879846,abstract_solving,,0.30722893215715885,0.0027835657820105553,,0.3476626658812165,0.021258563734591007,0.018780100159347057,0.2967160316184163,0.20291203539818525,,0.03446112386882305,0.003685861825942993,0.006610279902815819,,,,,6,0,0,21,0,,1,22,3,level,
tpp,p10.pddl,concrete,timed out,1800.1184407137334,concrete_asp,,,,,,,,0.22378495335578918,,,0.028668947517871857,,,,,,,,,,,,,,23,,,
tpp,p10.pddl,lama,success,2.867117829620838,total,0.289476,,,,,,,,,0.281921,,,,,,,valid,,,,,,74,,,,,
tpp,p11.pddl,abstract,timed out,1800.0781266205013,abstract_solving,,0.19457240030169487,0.003061912953853607,,0.42241334542632103,0.016466930508613586,0.01632598042488098,0.2964422255754471,0.19850581884384155,,0.05485021322965622,0.003488205373287201,0.005902469158172607,,,,,6,0,0,22,0,,1,23,4,level,
tpp,p11.pddl,concrete,timed out,1800.1183105632663,concrete_asp,,,,,,,,0.27867184206843376,,,0.05018250271677971,,,,,,,,,,,,,,24,,,
tpp,p11.pddl,lama,success,3.2457849364727736,total,0.346752,,,,,,,,,0.339714,,,,,,,valid,,,,,,103,,,,,
tpp,p12.pddl,abstract,timed out,1800.1196741871536,abstract_solving,,0.204456627368927,0.003183964639902115,,0.5209076963365078,0.01794371008872986,0.01683865487575531,0.2749260477721691,0.20037363097071648,,0.060972098261117935,0.003712054342031479,0.005182158201932907,,,,,6,0,0,22,0,,1,23,4,level,
tpp,p12.pddl,concrete,timed out,1800.1228514593095,concrete_asp,,,,,,,,0.2788352379575372,,,0.060760486871004105,,,,,,,,,,,,,,24,,,
tpp,p12.pddl,lama,success,3.6930026970803738,total,0.381106,,,,,,,,,0.371973,,,,,,,valid,,,,,,91,,,,,
tpp,p13.pddl,abstract,timed out,1800.12347997725,abstract_solving,,0.3040512688457966,0.0027379803359508514,,0.9642875604331493,0.02488161250948906,0.018936417996883392,0.4061664305627346,0.2118816152215004,,0.10397390648722649,0.0038677528500556946,0.006863955408334732,,,,,6,0,0,18,0,,1,19,4,level,
tpp,p13.pddl,concrete,timed out,1800.12252240628,concrete_asp,,,,,,,,0.3738991543650627,,,0.09739719331264496,,,,,,,,,,,,,,20,,,
tpp,p13.pddl,lama,success,4.1682770773768425,total,0.453878,,,,,,,,,0.445179,,,,,,,valid,,,,,,59,,,,,
tpp,p14.pddl,abstract,timed out,1800.1260419040918,abstract_solving,,0.31209853664040565,0.003084249794483185,,1.1672389023005962,0.027006112039089203,0.019906088709831238,0.4082184210419655,0.21133548393845558,,0.11793851852416992,0.003981329500675201,0.0063798800110816956,,,,,6,0,0,19,0,,1,20,4,level,
tpp,p14.pddl,concrete,timed out,1800.1182853477076,concrete_asp,,,,,,,,0.38264352548867464,,,0.11007038038223982,,,,,,,,,,,,,,21,,,
tpp,p14.pddl,lama,success,3.436003813520074,total,0.452132,,,,,,,,,0.444984,,,,,,,valid,,,,,,89,,,,,
tpp,p15.pddl,abstract,timed out,1800.1225330010056,abstract_solving,,0.3232625685632229,0.0028563514351844788,,1.4529229290783405,0.029619775712490082,0.020030047744512558,0.36853257194161415,0.2097063586115837,,0.12546728551387787,0.0035969577729701996,0.005627229809761047,,,,,6,0,0,18,0,,1,19,4,level,
tpp,p15.pddl,concrete,timed out,1800.1220222823322,concrete_asp,,,,,,,,0.3755648322403431,,,0.12191662937402725,,,,,,,,,,,,,,20,,,
tpp,p15.pddl,lama,success,2.7534941220656037,total,0.475634,,,,,,,,,0.467136,,,,,,,valid,,,,,,105,,,,,
tpp,p16.pddl,abstract,timed out,1800.1321824602783,abstract_solving,,0.33501316234469414,0.002831585705280304,,5.255470361560583,0.03995106741786003,0.02119503915309906,0.64265176653862,0.21672400832176208,,0.26590752974152565,0.004032570868730545,0.0078074149787425995,,,,,6,0,0,22,0,,1,23,5,level,
tpp,p16.pddl,concrete,timed out,1800.1301196031272,concrete_asp,,,,,,,,0.5654373215511441,,,0.24525755178183317,,,,,,,,,,,,,,23,,,
tpp,p16.pddl,lama,success,4.325653359293938,total,0.780171,,,,,,,,,0.772395,,,,,,,valid,,,,,,128,,,,,
tpp,p17.pddl,abstract,timed out,1800.026212401688,abstract_solving,,0.3801744505763054,0.0035339444875717163,,10.600928906351328,0.04307137802243233,0.024198133498430252,0.7558275237679482,0.23123380541801453,,0.3547290749847889,0.00401470810174942,0.006427310407161713,,,,,6,0,0,17,0,,1,18,5,level,
tpp,p17.pddl,concrete,timed out,1800.0318919867277,concrete_asp,,,,,,,,0.7522132620215416,,,0.3344150297343731,,,,,,,,,,,,,,19,,,
tpp,p17.pddl,lama,success,4.841244857758284,total,1.055164,,,,,,,,,1.044732,,,,,,,valid,,,,,,121,,,,,
tpp,p18.pddl,abstract,timed out,1800.1349850781262,abstract_solving,,0.39564504101872444,0.0032366886734962463,,13.087386589497328,0.04595012217760086,0.025593426078557968,0.7869638875126839,0.25367122888565063,,0.3933779373764992,0.0040476396679878235,0.008418053388595581,,,,,6,0,0,16,0,,1,17,5,level,
tpp,p18.pddl,concrete,timed out,1800.124535601586,concrete_asp,,,,,,,,0.7998936455696821,,,0.36331191658973694,,,,,,,,,,,,,,19,,,
tpp,p18.pddl,lama,success,4.529334271326661,total,1.018071,,,,,,,,,1.009737,,,,,,,valid,,,,,,106,,,,,
tpp,p19.pddl,abstract,timed out,1800.1286508822814,abstract_solving,,0.4041407275944948,0.0031447745859622955,,16.8061679918319,0.04880315624177456,0.02526538260281086,0.8586605796590447,0.2384007591754198,,0.42611915804445744,0.003933190368115902,0.005884970538318157,,,,,6,0,0,16,0,,1,17,5,level,
tpp,p19.pddl,concrete,timed out,1800.1268212096766,concrete_asp,,,,,,,,0.8482139855623245,,,0.39600474014878273,,,,,,,,,,,,,,18,,,
tpp,p19.pddl,lama,success,4.529249932616949,total,1.250136,,,,,,,,,1.244355,,,,,,,valid,,,,,,163,,,,,
tpp,p20.pddl,abstract,timed out,1800.1436325348914,abstract_solving,,0.4270644783973694,0.0034988485276699066,,20.544618424028158,0.05279861018061638,0.0267217718064785,0.9481397680938244,0.2609920911490917,,0.4629153832793236,0.00415671244263649,0.0068340003490448,,,,,6,0,0,18,0,,1,19,5,level,
tpp,p20.pddl,concrete,timed out,1800.1270093191415,concrete_asp,,,,,,,,0.8937693918123841,,,0.42707895021885633,,,,,,,,,,,,,,18,,,
tpp,p20.pddl,lama,success,4.974058826453984,total,1.402845,,,,,,,,,1.395304,,,,,,,valid,,,,,,208,,,,,
tpp,p21.pddl,abstract,timed out,1800.140525456518,abstract_solving,,0.5658119320869446,0.003063969314098358,,46.4772253036499,0.05153921619057655,0.025579605251550674,1.3394572921097279,0.24952072277665138,,0.7492849491536617,0.003831535577774048,0.0053979940712451935,,,,,6,0,0,17,0,,1,18,6,level,
tpp,p21.pddl,concrete,timed out,1800.1390950530767,concrete_asp,,,,,,,,1.3938985578715801,,,0.7027480266988277,,,,,,,,,,,,,,19,,,
tpp,p21.pddl,lama,success,5.342817276716232,total,1.915458,,,,,,,,,1.90773,,,,,,,valid,,,,,,195,,,,,
tpp,p22.pddl,abstract,timed out,1800.1422315724194,abstract_solving,,0.4143270254135132,0.003098677843809128,,59.398896869271994,0.055424075573682785,0.025986339896917343,1.4638831168413162,0.2533353194594383,,0.8255539536476135,0.004219364374876022,0.005319859832525253,,,,,6,0,0,17,0,,1,18,6,level,
tpp,p22.pddl,concrete,timed out,1800.1325762607157,concrete_asp,,,,,,,,1.4359808079898357,,,0.7644436545670033,,,,,,,,,,,,,,19,,,
tpp,p22.pddl,lama,success,5.961674182675779,total,1.915223,,,,,,,,,1.903904,,,,,,,valid,,,,,,136,,,,,
tpp,p23.pddl,abstract,timed out,1800.1427748575807,abstract_solving,,0.37427694350481033,0.0031061433255672455,,69.86765831708908,0.05829524248838425,0.026546362787485123,1.4543855674564838,0.23084726557135582,,0.8190229944884777,0.0034864433109760284,0.005444053560495377,,,,,6,0,0,16,0,,1,17,6,level,
tpp,p23.pddl,concrete,timed out,1800.1435208879411,concrete_asp,,,,,,,,1.5283058285713196,,,0.8250944130122662,,,,,,,,,,,,,,19,,,
tpp,p23.pddl,lama,success,6.0732876025140285,total,2.264648,,,,,,,,,2.253867,,,,,,,valid,,,,,,171,,,,,
tpp,p24.pddl,abstract,timed out,1800.14210057538,abstract_solving,,0.4256026269868016,0.0034194858744740486,,84.47682366333902,0.06262357532978058,0.02846579998731613,1.686517495661974,0.2667074026539922,,0.9265205087140203,0.0040472932159900665,0.006443606689572334,,,,,6,0,0,15,0,,1,16,6,level,
tpp,p24.pddl,concrete,timed out,1800.1383552961051,concrete_asp,,,,,,,,1.6431012153625488,,,0.8739124350249767,,,,,,,,,,,,,,17,,,
tpp,p24.pddl,lama,success,5.687585350126028,total,3.119635,,,,,,,,,3.110049,,,,,,,valid,,,,,,173,,,,,
transport-sat08-strips,p01.pddl,abstract,success,2.8567325305193663,total,1.053876,0.162059,0.001813,,0.206154,0.008646,0.011753,0.220611,0.186542,,0.014862,0.005733,0.050644,0.119114,,,,2,0,0,0,6,10,7,1,5,capacity-number,
transport-sat08-strips,p01.pddl,concrete,success,2.3267479613423347,total,0.342487,,,,,,,0.205691,,,0.01315,,,0.104238,,,unchecked: No available engine supports all the problem features:,,,,,,6,,7,,,
transport-sat08-strips,p01.pddl,lama,success,2.1784192137420177,total,0.227358,,,,,,,,,0.219872,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,6,,,,,
transport-sat08-strips,p02.pddl,abstract,success,93.04307098407298,total,91.223865,0.193759,0.001939,,0.329081,0.013274,0.017769,0.268745,0.201812,,0.042967,0.011377,88.878328,1.148526,,,,2,0,0,0,19,38,20,1,5,capacity-number,
transport-sat08-strips,p02.pddl,concrete,success,489.25062526389956,total,486.075189,,,,,,,0.281632,,,0.039558,,,485.709445,,,unchecked: No available engine supports all the problem features:,,,,,,19,,20,,,
transport-sat08-strips,p02.pddl,lama,success,2.0713477097451687,total,0.243356,,,,,,,,,0.238088,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,23,,,,,
transport-sat08-strips,p03.pddl,abstract,timed out,1800.125256948173,abstract_asp,,0.3562219813466072,0.002291269600391388,,0.9990767650306225,0.024720173329114914,0.02873799577355385,0.4324212446808815,0.2508605718612671,,0.14206676185131073,0.03278014808893204,,,,,,2,0,,,18,,19,,5,capacity-number,
transport-sat08-strips,p03.pddl,concrete,timed out,1800.125295843929,concrete_asp,,,,,,,,0.38343577831983566,,,0.12845481932163239,,,,,,,,,,,,,,18,,,
transport-sat08-strips,p03.pddl,lama,success,2.511620338074863,total,0.437124,,,,,,,,,0.428357,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,35,,,,,
transport-sat08-strips,p04.pddl,abstract,timed out,1800.1198146007955,abstract_asp,,0.34371527656912804,0.0023169703781604767,,2.0110818818211555,0.026623699814081192,0.038704775273799896,0.5290039740502834,0.2611670307815075,,0.23705904930830002,0.04585147276520729,,,,,,2,0,,,20,,21,,5,capacity-number,
transport-sat08-strips,p04.pddl,concrete,timed out,1800.1225136825815,concrete_asp,,,,,,,,0.5523243136703968,,,0.2173931421712041,,,,,,,,,,,,,,19,,,
transport-sat08-strips,p04.pddl,lama,success,2.5669839810580015,total,0.599655,,,,,,,,,0.592922,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,48,,,,,
transport-sat08-strips,p05.pddl,abstract,timed out,1800.1243471987545,abstract_asp,,0.4013916738331318,0.002498418092727661,,4.242856211960316,0.03374220058321953,0.05296667292714119,0.7416775077581406,0.3087858147919178,,0.36967502906918526,0.06827499344944954,,,,,,2,0,,,21,,22,,5,capacity-number,
transport-sat08-strips,p05.pddl,concrete,timed out,1800.1265576444566,concrete_asp,,,,,,,,0.7818438857793808,,,0.34727564454078674,,,,,,,,,,,,,,20,,,
transport-sat08-strips,p05.pddl,lama,success,3.174671125598252,total,0.921315,,,,,,,,,0.913143,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,75,,,,,
transport-sat08-strips,p06.pddl,abstract,timed out,1800.1211866028607,abstract_asp,,0.47352373972535133,0.0027207881212234497,,13.852731853723526,0.04530300945043564,0.07267556339502335,1.3231112398207188,0.42401279509067535,,0.7005543150007725,0.1265827715396881,,,,,,2,0,,,18,,19,,5,capacity-number,
transport-sat08-strips,p06.pddl,concrete,timed out,1800.1373681481928,concrete_asp,,,,,,,,1.370905346237123,,,0.656508375890553,,,,,,,,,,,,,,18,,,
transport-sat08-strips,p06.pddl,lama,success,4.6933571845293045,total,1.803283,,,,,,,,,1.794427,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,99,,,,,
transport-sat08-strips,p07.pddl,abstract,timed out,1800.1285014236346,abstract_asp,,0.46668587531894445,0.0028695762157440186,,25.22716187965125,0.04551435727626085,0.0939251147210598,1.8396704085171223,0.5026775905862451,,0.9667793968692422,0.16742618009448051,,,,,,2,0,,,17,,18,,5,capacity-number,
transport-sat08-strips,p07.pddl,concrete,timed out,1800.1444345116615,concrete_asp,,,,,,,,1.8185014948248863,,,0.8991512842476368,,,,,,,,,,,,,,17,,,
transport-sat08-strips,p07.pddl,lama,success,5.668489370495081,total,2.448792,,,,,,,,,2.440923,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,101,,,,,
transport-sat08-strips,p08.pddl,abstract,timed out,1800.130486138165,abstract_asp,,0.5321166291832924,0.0030334889888763428,,43.41528384014964,0.05323508009314537,0.11434116587042809,2.214901674538851,0.5940295830368996,,1.2539902925491333,0.216090876609087,,,,,,2,0,,,20,,21,,5,capacity-number,
transport-sat08-strips,p08.pddl,concrete,timed out,1800.1503886803985,concrete_asp,,,,,,,,2.210620317608118,,,1.1640168093144894,,,,,,,,,,,,,,19,,,
transport-sat08-strips,p08.pddl,lama,success,6.647440828382969,total,3.233204,,,,,,,,,3.225086,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,119,,,,,
transport-sat08-strips,p09.pddl,abstract,timed out,1800.134511999786,abstract_asp,,0.5314666070044041,0.0031497813761234283,,70.96275981515646,0.0542919747531414,0.14497335255146027,2.76306389644742,0.7317075580358505,,1.5824976339936256,0.2674568183720112,,,,,,2,0,,,20,,21,,5,capacity-number,
transport-sat08-strips,p09.pddl,concrete,timed out,1800.1292593814433,concrete_asp,,,,,,,,2.9127688026055694,,,1.4758639223873615,,,,,,,,,,,,,,20,,,
transport-sat08-strips,p09.pddl,lama,success,7.529139779508114,total,4.319273,,,,,,,,,4.309987,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,126,,,,,
transport-sat08-strips,p10.pddl,abstract,timed out,1800.1387297995389,abstract_asp,,0.6257734298706055,0.003458663821220398,,111.17500046640635,0.0649755485355854,0.1690639592707157,3.4412632137537003,0.8550428375601768,,1.963361244648695,0.33442026376724243,,,,,,2,0,,,18,,19,,5,capacity-number,
transport-sat08-strips,p10.pddl,concrete,timed out,1800.1788928098977,concrete_asp,,,,,,,,3.416680298745632,,,1.79556305706501,,,,,,,,,,,,,,18,,,
transport-sat08-strips,p10.pddl,lama,success,9.408491477370262,total,6.118458,,,,,,,,,6.112079,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,140,,,,,
transport-sat08-strips,p11.pddl,abstract,success,2.453478381037712,total,1.004905,0.151594,0.001657,,0.18431,0.0084,0.011815,0.175743,0.148974,,0.015992,0.005456,0.064738,0.197784,,,,2,0,0,0,11,19,12,1,5,capacity-number,
transport-sat08-strips,p11.pddl,concrete,success,8.17462071403861,total,0.413216,,,,,,,0.2055,,,0.014772,,,0.172071,,,unchecked: No available engine supports all the problem features:,,,,,,11,,12,,,
transport-sat08-strips,p11.pddl,lama,success,3.251209896057844,total,0.283063,,,,,,,,,0.274264,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,11,,,,,
transport-sat08-strips,p12.pddl,abstract,success,37.24805740267038,total,35.553223,0.193353,0.001926,,0.351104,0.014479,0.019746,0.251762,0.175053,,0.050215,0.011956,32.949324,1.464148,,,,2,0,0,0,19,37,20,1,5,capacity-number,
transport-sat08-strips,p12.pddl,concrete,timed out,1800.1210429370403,concrete_asp,,,,,,,,0.311550535261631,,,0.05057821795344353,,,,,,,,,,,,,,22,,,
transport-sat08-strips,p12.pddl,lama,success,2.889573350548744,total,0.329929,,,,,,,,,0.324433,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,37,,,,,
transport-sat08-strips,p13.pddl,abstract,timed out,1800.1281064003706,abstract_asp,,0.3395637646317482,0.002380184829235077,,1.216256495565176,0.022863198071718216,0.03391856700181961,0.4712356999516487,0.25655142590403557,,0.16817575320601463,0.033269863575696945,,,,,,2,0,,,26,,27,,5,capacity-number,
transport-sat08-strips,p13.pddl,concrete,timed out,1800.129881389439,concrete_asp,,,,,,,,0.4766601398587227,,,0.1592044234275818,,,,,,,,,,,,,,25,,,
transport-sat08-strips,p13.pddl,lama,success,2.502967607229948,total,0.470234,,,,,,,,,0.462581,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,52,,,,,
transport-sat08-strips,p14.pddl,abstract,timed out,1800.0448584109545,abstract_asp,,0.3998638279736042,0.002576671540737152,,2.7382009513676167,0.03137261047959328,0.05657728761434555,0.6671858206391335,0.30392537266016006,,0.29459935426712036,0.05577915906906128,,,,,,2,0,,,23,,24,,5,capacity-number,
transport-sat08-strips,p14.pddl,concrete,timed out,1800.1463773362339,concrete_asp,,,,,,,,0.5973062142729759,,,0.27062324807047844,,,,,,,,,,,,,,23,,,
transport-sat08-strips,p14.pddl,lama,success,2.930082257837057,total,0.724256,,,,,,,,,0.715123,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,77,,,,,
transport-sat08-strips,p15.pddl,abstract,timed out,1800.1275358721614,abstract_asp,,0.4465327523648739,0.002569098025560379,,5.661093205213547,0.04317067191004753,0.07424694299697876,0.8358714394271374,0.3308238722383976,,0.44063155725598335,0.08138039335608482,,,,,,2,0,,,25,,26,,5,capacity-number,
transport-sat08-strips,p15.pddl,concrete,timed out,1800.1304308362305,concrete_asp,,,,,,,,0.8423570543527603,,,0.41767650842666626,,,,,,,,,,,,,,25,,,
transport-sat08-strips,p15.pddl,lama,success,3.439741536974907,total,1.187227,,,,,,,,,1.181125,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,132,,,,,
transport-sat08-strips,p16.pddl,abstract,timed out,1800.1310785738751,abstract_asp,,0.5266015222296119,0.0028319191187620163,,19.434962331317365,0.053077926859259605,0.0938960462808609,1.4974804343655705,0.47193771973252296,,0.8557655597105622,0.15244416613131762,,,,,,2,0,,,21,,22,,5,capacity-number,
transport-sat08-strips,p16.pddl,concrete,timed out,1800.1429128050804,concrete_asp,,,,,,,,1.4989846870303154,,,0.7930333353579044,,,,,,,,,,,,,,19,,,
transport-sat08-strips,p16.pddl,lama,success,5.424044571816921,total,3.023513,,,,,,,,,3.017847,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,148,,,,,
transport-sat08-strips,p17.pddl,abstract,timed out,1800.1343351500109,abstract_asp,,0.5222313636913896,0.002827468328177929,,35.528612630441785,0.049642582423985004,0.12526651378721,1.9983425633981824,0.5655656903982162,,1.1789436750113964,0.19877204485237598,,,,,,2,0,,,27,,28,,5,capacity-number,
transport-sat08-strips,p17.pddl,concrete,timed out,1800.082139475271,concrete_asp,,,,,,,,2.0010705664753914,,,1.0748940156772733,,,,,,,,,,,,,,26,,,
transport-sat08-strips,p17.pddl,lama,success,10.652598928660154,total,8.295265,,,,,,,,,8.28772,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,233,,,,,
transport-sat08-strips,p18.pddl,abstract,timed out,1800.1531128138304,abstract_asp,,0.6097994893789291,0.0033864229917526245,,62.25558761879802,0.06093836948275566,0.15348916873335838,2.8185568042099476,0.7398780770599842,,1.5055992528796196,0.2639446333050728,,,,,,2,0,,,25,,26,,5,capacity-number,
transport-sat08-strips,p18.pddl,concrete,timed out,1800.1609454192221,concrete_asp,,,,,,,,2.677529715001583,,,1.3696807511150837,,,,,,,,,,,,,,23,,,
transport-sat08-strips,p18.pddl,lama,success,28.69336412474513,total,26.214673,,,,,,,,,26.205321,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,246,,,,,
transport-sat08-strips,p19.pddl,abstract,timed out,1800.148095972836,abstract_asp,,0.640089213848114,0.0032924413681030273,,101.54468767344952,0.06781298294663429,0.19301115721464157,3.5675961785018444,0.8326792307198048,,1.895133826881647,0.31983858719468117,,,,,,2,0,,,28,,29,,5,capacity-number,
transport-sat08-strips,p19.pddl,concrete,timed out,1800.1814435012639,concrete_asp,,,,,,,,3.468446407467127,,,1.7567223533988,,,,,,,,,,,,,,22,,,
